Artist Name;Popularity;danceability;energy;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;Class
The Goon Sax;36.0;0.649;0.798;-5.589;0.0264;0.136;0.00376;0.269;0.792;111.941;
Tayla Parx;39.0;0.908;0.4;-8.34;0.29;0.569;;0.11;0.597;105.063;
Gary Clark Jr.;39.0;0.344;0.56;-8.363;0.031;0.222;0.00141;0.679;0.345;89.193;
DIIV;54.0;0.552;0.851;-6.229;0.033;0.00143;0.774;0.131;0.938;154.962;
R.E.M.;45.0;0.608;0.679;-10.808;0.0314;0.0023;0.00048;0.0591;0.961;128.024;
MAGIC!;81.0;0.773;0.758;-4.993;0.0381;0.0422;;0.305;0.925;144.033;
Exodus;38.0;0.413;0.973;-5.776;0.135;3.46e-05;0.71;0.104;0.684;158.193;
Nine Inch Nails;58.0;0.587;0.99;-4.496;0.0783;0.0172;0.000668;0.104;0.486;127.992;
Adele;80.0;0.556;0.319;-8.251;0.0281;0.893;;0.0996;0.294;135.187;
Sjowgren;46.0;0.561;0.798;-4.619;0.0389;0.0219;0.217;0.109;0.422;93.028;
The Rolling Stones;45.0;0.548;0.952;-2.958;0.0422;0.118;0.837;0.301;0.906;98.04;
MOD SUN;60.0;0.461;0.825;-3.583;0.115;0.0246;;0.224;0.412;198.045;
Metric;60.0;0.565;0.877;-4.561;0.0614;0.00813;0.00251;0.26;0.389;118.484;
Buddy Guy;34.0;0.459;0.634;-6.348;0.05;0.58;0.000721;0.0547;0.725;99.961;
Galleons;38.0;0.434;0.908;-3.387;0.0664;0.000124;6.93e-06;0.0842;0.559;152.022;
John Mellencamp;44.0;0.684;0.92;-2.699;0.0282;0.0437;0.112;0.0986;0.966;129.277;
Lloyd Price;38.0;0.439;0.859;-4.847;0.0419;0.799;0.786;0.278;0.842;131.657;
Cassia;51.0;0.895;0.49;-8.458;0.0451;0.383;5.69e-06;0.0661;0.781;115.07;
Coheed and Cambria;44.0;0.324;0.969;-5.26;0.167;0.00106;3.86e-05;0.247;0.303;119.994;
Blind Willie McTell;30.0;0.614;0.136;-14.095;0.038;0.913;3.01e-06;0.0891;0.527;113.967;
All Time Low;68.0;0.492;0.911;-3.891;0.113;0.015;;0.345;0.429;168.024;
Ava De Bara;23.0;0.706;0.711;-8.298;0.0551;0.424;1.02e-05;0.163;0.598;97.044;
All Them Witches;45.0;0.245;0.97;-5.319;0.0965;0.00121;0.854;0.317;0.311;178.956;
Paul Newman Daytona Rolex;45.0;0.645;0.766;-8.284;0.0872;0.0158;0.000164;0.151;0.665;157.963;
Devon Gilfillian;49.0;0.385;0.832;-4.9;0.0891;0.0313;0.000717;0.132;0.673;179.839;
The OBGMs;25.0;0.463;0.957;-4.55;0.0491;0.000469;0.00193;0.368;0.663;95.048;
Laura Zocca;51.0;0.41;0.0938;-13.782;0.0462;0.896;;0.118;0.294;178.318;
Foreigner;60.0;0.855;0.803;-5.849;0.0316;0.342;0.00732;0.0841;0.962;114.867;
Franz Ferdinand;62.0;0.412;0.944;-2.896;0.0448;0.0724;0.000493;0.801;0.79;123.091;
Hayley Williams;54.0;0.719;0.529;-8.029;0.0303;0.216;0.352;0.0976;0.401;145.006;
Gang Of Four;40.0;0.408;0.885;-9.635;0.149;0.000456;0.0271;0.278;0.231;134.524;
Katatonia;40.0;0.58;0.694;-9.529;0.0338;0.000351;0.00655;0.276;0.439;120.048;
Seb Wildblood;40.0;0.628;0.86;-8.214;0.0345;0.146;0.822;0.114;0.447;125.995;
B.B. King;58.0;0.56;0.241;-15.385;0.0314;0.593;0.195;0.122;0.341;79.537;
Nathan Goshen;39.0;0.471;0.832;-5.606;0.12;0.0333;;0.0937;0.679;193.946;
PUBLIC;63.0;0.721;0.389;-8.558;0.0279;0.755;;0.136;0.465;98.003;
Lizzo;77.0;0.767;0.889;-2.988;0.0963;0.00611;;0.402;0.843;119.93;
Fink's Mood;48.0;0.596;0.415;-9.72;0.0278;0.401;;0.106;0.15;77.955;
Strand of Oaks;29.0;0.46;0.653;-6.526;0.0337;0.217;0.0223;0.156;0.342;116.905;
Shamir;37.0;0.346;0.594;-7.44;0.0662;0.228;0.00275;0.0964;0.362;176.051;
Rafael Farina;33.0;0.544;0.248;-11.302;0.0583;0.884;;0.26;0.511;122.842;
Cherym;25.0;0.459;0.953;-5.578;0.0724;0.000121;0.0933;0.135;0.512;142.003;
Paladin;27.0;0.182;0.962;-5.271;0.136;1.94e-05;0.0102;0.157;0.214;168.042;
Michael Franti & Spearhead;49.0;0.673;0.902;-4.886;0.0553;0.0164;0.0145;0.269;0.704;97.007;
Son Seals;35.0;0.379;0.505;-9.734;0.0362;0.84;0.748;0.612;0.893;172.141;
B.B. King;15.0;0.636;0.83;-5.722;0.0422;0.562;1.65e-06;0.154;0.617;119.816;
RKCB;47.0;0.64;0.582;-9.529;0.041;0.716;0.00117;0.328;0.085;100.024;
Rammstein;62.0;0.67;0.755;-7.416;0.031;0.000358;0.244;0.344;0.813;111.984;
The Sword;39.0;0.267;0.671;-7.422;0.0436;3.14e-05;0.641;0.128;0.38;162.124;
Ephemerald;19.0;0.247;0.899;-7.322;0.0716;2.48e-06;0.0717;0.188;0.0399;180.087;
The Pretty Reckless;55.0;0.471;0.9;-2.283;0.0832;0.0148;3.13e-06;0.082;0.362;91.318;
Cj Pandit;34.0;0.582;0.693;-9.256;0.0278;0.131;3.53e-06;0.115;0.582;106.999;
Kid Kapichi;43.0;0.358;0.866;-4.639;0.051;0.0015;;0.515;0.749;150.077;
Puddle Of Mudd;65.0;0.444;0.913;-3.452;0.0992;0.00308;;0.38;0.569;163.689;
Joy Division;69.0;0.443;0.956;-6.198;0.0511;5.24e-05;0.825;0.135;0.909;146.754;
Pretty Sick;1.0;0.423;0.984;-4.261;0.1;2.29e-05;0.00676;0.321;0.199;103.218;
Alfie Templeman;50.0;0.404;0.36;-8.44;0.226;0.644;0.0498;0.085;0.308;161.028;
Crafty 893;30.0;0.679;0.307;-13.473;0.227;0.0783;0.000175;0.113;0.165;163.94;
Too Late Babe;44.0;0.373;0.681;-8.002;0.0385;0.137;0.633;0.145;0.249;168.533;
The Alan Parsons Project;70.0;0.823;0.417;-12.643;0.032;0.562;0.00098;0.0765;0.522;111.928;
The Stranglers;46.0;0.598;0.75;-6.76;0.0433;0.00599;0.000789;0.117;0.833;132.418;
The Hives;58.0;0.623;0.947;-3.934;0.103;0.00386;0.00575;0.582;0.684;146.318;
Seddy Hendrinx;51.0;0.861;0.582;-8.078;0.226;0.00621;1.59e-06;0.103;0.607;85.007;
P!nk;78.0;0.578;0.639;-5.749;0.0374;0.0586;;0.0944;0.296;108.045;
The Heavy Eyes;38.0;0.383;0.892;-5.613;0.0758;0.000643;0.767;0.409;0.75;82.979;
Lost Society;36.0;0.49;0.94;-6.47;0.0825;7,00E-06;0.0869;0.0917;0.299;94.652;
Agnes Obel;42.0;0.212;0.239;-17.042;0.0365;0.919;0.942;0.149;0.117;119.345;
Ronnie Milsap;45.0;0.713;0.43;-10.432;0.0268;0.381;0.00112;0.217;0.475;95.284;
The Early November;39.0;0.507;0.748;-5.264;0.0303;0.00604;2.93e-05;0.176;0.743;92.653;
Big Joe Turner;33.0;0.619;0.268;-9.96;0.0772;0.987;0.00193;0.306;0.61;87.213;
Esperanza Fernandez;16.0;0.639;0.396;-9.54;0.117;0.862;1.66e-05;0.0972;0.483;88.865;
Nikki Hill;33.0;0.759;0.573;-5.924;0.0276;0.383;6.13e-06;0.116;0.864;117.551;
Brothers Osborne;1.0;0.602;0.951;-4.807;0.0559;0.0588;1.29e-05;0.311;0.534;148.097;
Abra Cadabra;61.0;0.676;0.828;-4.725;0.261;0.132;4.63e-06;0.0822;0.544;139.974;
Gabby Barrett;70.0;0.554;0.576;-6.495;0.0399;0.171;;0.159;0.409;74.942;
The Dandy Warhols;68.0;0.584;0.931;-6.158;0.0344;0.00315;0.772;0.133;0.694;131.275;
Sada Baby;47.0;0.834;0.888;-3.944;0.222;0.00308;;0.288;0.563;114.92;
Nailbomb;43.0;0.221;0.861;-10.138;0.0678;0.000174;0.0113;0.345;0.289;186.416;
Living Proof;63.0;0.604;0.157;-14.174;0.0315;0.892;0.169;0.113;0.126;116.032;
Goldfinger;50.0;0.465;0.972;-3.68;0.141;0.00146;7.77e-06;0.361;0.632;169.982;
Mino Conte & Co;52.0;0.489;0.228;-16.06;0.0328;0.903;0.0912;0.124;0.18;73.636;
Gizelle Smith;20.0;0.572;0.633;-8.247;0.0603;0.16;3.94e-05;0.182;0.706;92.052;
Dust Bolt;23.0;0.209;0.979;-3.594;0.0774;4.52e-05;0.00496;0.317;0.517;139.775;
P Money;54.0;0.824;0.634;-8.894;0.164;0.0193;;0.12;0.229;139.975;
I;39.0;0.521;0.961;-5.752;0.0459;0.189;0.133;0.112;0.26;124.993;
Shawn Mendes;71.0;0.592;0.885;-4.944;0.0807;0.0505;2.38e-06;0.0843;0.731;98.991;
Badflower;53.0;0.283;0.677;-5.535;0.0347;0.0722;;0.19;0.188;81.246;
Elvis Costello;58.0;0.557;0.32;-10.792;0.0438;0.739;3.99e-05;0.112;0.377;176.647;
Nervosa;31.0;0.512;0.948;-7.587;0.0412;2.8e-05;0.018;0.342;0.134;100.043;
PJ Harvey;52.0;0.59;0.685;-5.216;0.0282;6.58e-05;3.08e-05;0.165;0.425;112.411;
The Delta Saints;31.0;0.43;0.852;-7.303;0.0309;0.0068;0.00011;0.137;0.509;93.375;
Ron Gallo;37.0;0.63;0.842;-5.379;0.0317;0.0327;0.649;0.152;0.115;100.014;
Marilina Bertoldi;53.0;0.592;0.449;-8.249;0.0344;0.00601;0.00905;0.0734;0.617;179.994;
Joe Bonamassa;53.0;0.499;0.366;-9.566;0.0441;0.0108;0.00208;0.0851;0.418;144.563;
The Bravery;57.0;0.46;0.889;-4.281;0.0294;3.21e-06;0.645;0.121;0.639;140.038;
Strange Girl;53.0;0.682;0.74;-9.886;0.0445;0.286;2.13e-06;0.0812;0.904;98.999;
Limp Bizkit;61.0;0.428;0.781;-6.823;0.281;0.0675;0.000781;0.615;0.709;93.244;
Blood Cultures;22.0;0.436;0.449;-8.255;0.0355;0.363;2.93e-05;0.249;0.0787;90.104;
Dead Meadow;40.0;0.365;0.632;-6.574;0.0303;0.444;0.708;0.127;0.289;129.545;
Duran Duran;37.0;0.465;0.606;-7.1;0.0243;0.00715;5.41e-05;0.237;0.362;153.184;
TOOL;63.0;0.475;0.831;-7.419;0.0505;0.000145;0.854;0.346;0.521;110.42;
Baby Queen;53.0;0.581;0.831;-5.484;0.057;0.0814;;0.078;0.665;99.913;
King Gizzard & The Lizard Wizard;39.0;0.58;0.963;-5.918;0.0388;0.0311;0.849;0.396;0.814;170.593;
DYLYN;30.0;0.534;0.704;-5.199;0.0361;0.012;0.00124;0.247;0.685;168.169;
Nina Simone;64.0;0.638;0.28;-16.516;0.0673;0.417;0.439;0.0611;0.734;154.955;
Thom Southern;27.0;0.528;0.766;-7.525;0.0353;0.0249;0.413;0.352;0.403;127.017;
The Runaways;68.0;0.501;0.813;-8.192;0.0639;0.0455;4.75e-05;0.131;0.495;136.59;
Ballaké Sissoko;30.0;0.332;0.112;-17.317;0.0371;0.986;0.857;0.118;0.467;91.801;
Jamey Johnson;55.0;0.544;0.621;-8.131;0.0397;0.0442;3.73e-06;0.28;0.382;146.798;
Iggy Pop;73.0;0.498;0.889;-5.413;0.0546;0.0947;1.62e-06;0.733;0.696;134.88;
Ronnie Atkins;32.0;0.494;0.967;-6.492;0.0545;0.000245;3.93e-06;0.396;0.595;126.052;
Wil Owen;37.0;0.472;0.251;-13.75;0.0427;0.901;1.73e-05;0.118;0.202;100.964;
Cayucas;44.0;0.829;0.512;-8.849;0.0325;0.619;0.0582;0.0941;0.891;117.973;
TTNG;41.0;0.521;0.803;-6.264;0.0387;0.0528;0.000494;0.254;0.698;127.894;
Briston Maroney;54.0;0.583;0.931;-4.975;0.125;0.0174;3.6e-06;0.405;0.319;127.034;
The Police;84.0;0.82;0.452;-9.796;0.0348;0.543;0.00294;0.0714;0.74;117.401;
Kendre Streeter;30.0;0.585;0.646;-8.809;0.056;0.00399;2.94e-05;0.107;0.404;92.123;
Jade Bird;54.0;0.778;0.145;-11.95;0.0503;0.892;4.4e-06;0.126;0.24;109.071;
Helge Lien Trio;41.0;0.367;0.116;-21.437;0.0336;0.95;0.832;0.104;0.188;134.488;
Good Charlotte;64.0;0.686;0.84;-5.142;0.159;0.0601;5.38e-06;0.164;0.704;105.0;
JayWood;35.0;0.495;0.868;-5.122;0.0621;0.124;0.815;0.0916;0.668;81.024;
Beach Bunny;51.0;0.582;0.859;-3.943;0.0399;0.000209;0.125;0.0841;0.61;121.968;
Peter Gregson;51.0;0.0761;0.136;-23.502;0.0444;0.574;0.68;0.109;0.0381;81.738;
Black Mountain;44.0;0.524;0.613;-10.025;0.0256;0.0135;0.653;0.086;0.443;102.399;
Kirk Fletcher;37.0;0.486;0.586;-7.493;0.0396;0.0186;0.019;0.0496;0.321;177.802;
Ohmme;31.0;0.449;0.684;-8.116;0.0358;0.0925;0.34;0.104;0.306;129.585;
Allie Crow Buckley;35.0;0.466;0.45;-11.199;0.0296;0.0426;0.626;0.113;0.133;113.065;
Wargirl;30.0;0.868;0.562;-7.063;0.0534;0.277;1.95e-06;0.115;0.614;114.025;
YONAKA;63.0;0.633;0.788;-4.075;0.127;0.0111;1.6e-06;0.0582;0.412;134.13;
Sturgill Simpson;62.0;0.603;0.483;-7.898;0.03;0.599;0.000751;0.0886;0.415;89.386;
Devin Townsend;26.0;0.466;0.143;-16.497;0.0347;0.892;0.318;0.126;0.117;140.462;
Middle Kids;39.0;0.549;0.758;-5.991;0.0262;0.0267;0.000376;0.213;0.486;109.975;
Lewis Watson;50.0;0.67;0.294;-8.114;0.0341;0.685;;0.147;0.515;119.856;
Jools;40.0;0.477;0.941;-4.152;0.0623;0.00287;0.00108;0.123;0.466;74.959;
Jessy Martens and Band;36.0;0.311;0.466;-8.163;0.0367;0.0171;0.00023;0.738;0.233;158.661;
The Who;24.0;0.362;0.819;-6.749;0.0883;0.169;7.38e-05;0.237;0.707;96.863;
DIAMANTE;41.0;0.554;0.85;-5.621;0.0418;0.0006;;0.0665;0.653;133.958;
Still Dreams;21.0;0.622;0.814;-3.462;0.0329;0.0716;0.792;0.0789;0.746;109.987;
Gucci Mane;73.0;0.89;0.633;-5.475;0.168;0.0232;0.000343;0.0993;0.425;139.948;
The Doors;73.0;0.413;0.725;-5.787;0.0324;0.369;2.16e-05;0.0905;0.44;124.618;
The Magic Gang;45.0;0.7;0.713;-4.741;0.0483;0.00549;0.00526;0.112;0.425;121.95;
Delbert McClinton;47.0;0.732;0.849;-6.435;0.025;0.0537;2.33e-05;0.112;0.968;112.294;
Elvis Costello;52.0;0.63;0.757;-6.731;0.0359;0.128;4.9e-05;0.355;0.737;153.989;
The Appleseed Cast;32.0;0.34;0.957;-3.872;0.063;0.000164;0.00433;0.376;0.224;161.357;
King Crimson;37.0;0.321;0.27;-15.777;0.0844;0.371;0.569;0.0864;0.0748;154.058;
Eric Church;65.0;0.653;0.927;-4.699;0.0289;0.0352;4.47e-05;0.0966;0.894;119.97;
Pom Pom Squad;44.0;0.525;0.922;-6.136;0.0735;0.000167;3.5e-06;0.77;0.494;142.971;
Karthik;24.0;0.472;0.71;-8.167;0.0479;0.218;2.66e-05;0.231;0.543;179.952;
Pretty Maids;46.0;0.505;0.873;-7.197;0.0357;0.0415;0.0679;0.213;0.52;120.047;
The Amenta;12.0;0.308;0.993;-5.372;0.138;1.84e-06;0.939;0.412;0.0962;126.01;
Chimurenga Renaissance;30.0;0.575;0.652;-7.62;0.0921;0.361;4.83e-06;0.396;0.629;92.968;
Britney Spears;47.0;0.741;0.622;-5.878;0.0404;0.00887;0.000501;0.15;0.625;122.013;
Hockeysmith;17.0;0.638;0.702;-4.233;0.108;0.0952;1.74e-05;0.0662;0.662;98.804;
Outkast;58.0;0.878;0.65;-8.08;0.252;0.0178;;0.0408;0.101;92.03;
Death Hawks;40.0;0.535;0.561;-12.346;0.0372;0.309;0.846;0.104;0.137;118.912;
Buddy Guy;2.0;0.534;0.514;-8.628;0.0388;0.766;0.132;0.107;0.323;104.878;
Nada Surf;53.0;0.444;0.884;-6.104;0.119;0.00751;8.94e-05;0.116;0.296;94.82;
Joe Louis Walker;37.0;0.536;0.417;-13.785;0.123;0.72;0.00478;0.312;0.758;95.997;
Margaret Walker;4.0;0.697;0.0545;-25.831;0.678;0.596;;0.548;0.312;132.476;
S. P. Balasubrahmanyam;48.0;0.532;0.779;-11.326;0.0622;0.241;;0.154;0.671;119.735;
Man;26.0;0.46;0.816;-6.918;0.0296;0.234;0.805;0.0783;0.33;130.713;
Saint Slumber;44.0;0.482;0.733;-5.317;0.0446;0.0384;0.00164;0.281;0.343;150.154;
Maximo Park;53.0;0.535;0.92;-4.39;0.0535;0.031;1.43e-05;0.0493;0.587;95.987;
Jackie Hayes;48.0;0.638;0.666;-6.951;0.0392;0.00784;6.65e-05;0.314;0.651;131.962;
Matt Nathanson;71.0;0.672;0.623;-5.699;0.0297;0.241;;0.0848;0.617;92.018;
Joeboy;52.0;0.818;0.512;-10.765;0.136;0.39;0.000416;0.102;0.544;101.995;
Sugarcult;55.0;0.509;0.817;-5.472;0.0502;0.000439;5.56e-06;0.0947;0.597;155.199;
Joanne Shaw Taylor;19.0;0.502;0.864;-4.673;0.038;0.353;0.00803;0.229;0.392;112.97;
NOVACUB;37.0;0.372;0.94;-3.586;0.14;0.00178;9.87e-05;0.154;0.49;163.099;
The Pirouettes;42.0;0.886;0.667;-7.065;0.0304;0.164;5.94e-05;0.0499;0.938;107.974;
The Lumineers;53.0;0.63;0.31;-9.253;0.028;0.704;0.0011;0.128;0.0712;93.067;
Santana;54.0;0.671;0.516;-15.981;0.0519;0.488;2.8e-05;0.138;0.711;124.699;
The Cranberries;76.0;0.439;0.434;-14.918;0.0265;0.0783;4.87e-05;0.14;0.204;94.845;
IDLES;50.0;0.562;0.537;-6.273;0.073;0.00623;;0.316;0.465;100.757;
Opeth;52.0;0.292;0.818;-6.227;0.0413;0.000697;0.00192;0.0544;0.19;93.924;
Moon Fever;45.0;0.48;0.879;-4.67;0.0933;8.87e-05;;0.0828;0.289;141.063;
John Petrucci;46.0;0.271;0.96;-5.308;0.088;0.000207;0.497;0.114;0.317;133.245;
Biffy Clyro;35.0;0.545;0.834;-3.255;0.0385;6.46e-05;;0.125;0.676;156.884;
Tim McGraw;68.0;0.355;0.48;-7.31;0.0282;0.679;2.28e-06;0.12;0.137;100.956;
Ghost King;27.0;0.358;0.845;-8.258;0.0632;0.549;0.0479;0.106;0.398;170.051;
The Fratellis;22.0;0.594;0.959;-3.838;0.17;0.00989;;0.34;0.32;105.152;
Ephemerald;26.0;0.362;0.885;-6.898;0.0464;1.01e-06;0.513;0.367;0.185;145.029;
The Right Thing Is Hard To Do;42.0;0.413;0.44;-9.951;0.0299;0.0663;0.0565;0.126;0.271;140.482;
Bappi Lahiri;30.0;0.289;0.0536;-15.224;0.038;0.959;0.00016;0.239;0.227;134.304;
Bryan Adams;50.0;0.59;0.72;-7.127;0.0263;0.0641;;0.183;0.617;109.644;
Chris Cornell;55.0;0.52;0.619;-4.85;0.0427;0.591;3.55e-05;0.121;0.367;137.882;
Gilby Clarke;19.0;0.646;0.861;-4.415;0.0984;0.019;0.617;0.074;0.802;130.044;
Zen Guerrilla;34.0;0.159;0.978;-3.937;0.09;0.00267;0.527;0.118;0.294;158.146;
La Rata Bluesera;30.0;0.582;0.622;-10.752;0.0465;0.128;0.0132;0.616;0.619;95.221;
Dean Beard;22.0;0.573;0.733;-9.721;0.0753;0.749;1.16e-05;0.139;0.858;179.85;
Lords Of The Underground;59.0;0.89;0.716;-9.673;0.296;0.174;0.000589;0.0657;0.656;99.987;
Heaven Shall Burn;37.0;0.436;0.985;-4.001;0.084;1.72e-06;0.884;0.35;0.324;92.514;
Gary Clark Jr.;48.0;0.411;0.458;-6.289;0.0357;0.646;0.00103;0.0987;0.0833;119.689;
MOY;32.0;0.65;0.706;-5.886;0.0384;0.0146;0.0052;0.128;0.328;110.978;
Bass Drum of Death;37.0;0.531;0.976;-7.339;0.0448;0.000175;7.39e-05;0.392;0.527;115.029;
Rostam;54.0;0.686;0.873;-5.002;0.0916;0.356;0.000226;0.0936;0.711;65.998;
Indosoul by Karthick Iyer;24.0;0.315;0.712;-8.193;0.0541;0.0325;0.0925;0.37;0.417;131.509;
Strangers of Necessity;39.0;0.878;0.266;-9.115;0.312;0.0932;0.000445;0.0858;0.911;140.976;
Scorpions;46.0;0.588;0.698;-5.92;0.0353;0.026;;0.343;0.223;136.312;
Monjola;47.0;0.824;0.506;-11.637;0.226;0.139;;0.0733;0.863;115.977;
Hockey Dad;41.0;0.291;0.963;-3.881;0.0726;0.000146;1.41e-06;0.173;0.306;86.187;
Ibeyi;39.0;0.771;0.629;-7.155;0.157;0.0392;0.13;0.0686;0.288;148.032;
Juanito Valderrama;36.0;0.494;0.116;-15.359;0.0451;0.993;0.0481;0.195;0.45;118.569;
Sena Ehrhardt;33.0;0.355;0.541;-6.715;0.0358;0.262;0.021;0.0929;0.386;179.436;
If I Could Only Fly;40.0;0.533;0.138;-15.481;0.0356;0.824;2.34e-05;0.459;0.127;92.35;
Tupperwave;41.0;0.788;0.681;-13.456;0.158;0.119;0.773;0.0969;0.805;86.957;
Death Blooms;40.0;0.599;0.979;-2.782;0.116;0.000425;;0.301;0.226;105.979;
Plague Vendor;38.0;0.47;0.892;-3.933;0.0923;3.28e-05;0.84;0.0759;0.618;161.392;
Led Zeppelin;77.0;0.412;0.902;-11.6;0.405;0.0484;0.131;0.405;0.422;89.74;
Petey Pablo;55.0;0.737;0.697;-3.716;0.254;0.0756;;0.359;0.662;104.917;
MISSIO;26.0;0.104;0.132;-16.784;0.0542;0.99;0.813;0.108;0.0338;172.328;
Cry Of Love;39.0;0.611;0.675;-10.327;0.0378;0.00282;0.0063;0.238;0.605;127.746;
Kenny Burrell;54.0;0.803;0.335;-13.331;0.0451;0.579;0.0128;0.0849;0.786;132.682;
Papa Roach;46.0;0.531;0.956;-3.727;0.109;0.0191;3.48e-06;0.0738;0.629;160.036;
The Hunna;56.0;0.648;0.564;-3.972;0.0322;0.216;;0.0854;0.357;132.932;
John Lee Hooker;31.0;0.585;0.716;-8.755;0.0787;0.0214;0.577;0.985;0.578;137.919;
Drugstore;41.0;0.391;0.63;-5.685;0.0308;0.00326;1.59e-05;0.0991;0.242;147.587;
The Jam;69.0;0.542;0.91;-8.924;0.0873;0.00228;0.00524;0.0686;0.775;101.774;
"Jimmy ""Duck"" Holmes";39.0;0.665;0.47;-8.498;0.0376;0.444;0.00879;0.116;0.581;87.97;
Sugar;40.0;0.357;0.992;-3.663;0.0555;0.123;0.0128;0.14;0.77;160.916;
Guns N' Roses;54.0;0.31;0.945;-6.714;0.168;0.0174;0.00751;0.211;0.25;108.399;
Fibre;34.0;0.698;0.884;-6.017;0.0684;0.0955;;0.0897;0.692;122.024;
Ghetts;41.0;0.633;0.817;-8.952;0.337;0.212;;0.0874;0.888;141.998;
stef;48.0;0.864;0.69;-5.097;0.102;0.00861;0.00206;0.212;0.566;126.035;
Toby Keith;64.0;0.608;0.825;-6.303;0.0419;0.024;0.00656;0.346;0.454;115.049;
Poor Righteous Teachers;52.0;0.738;0.88;-5.364;0.316;0.0175;0.0604;0.087;0.771;86.99;
Hildegard;33.0;0.602;0.45;-10.715;0.266;0.857;0.037;0.278;0.486;158.032;
mxmtoon;59.0;0.699;0.461;-8.382;0.0313;0.664;0.00582;0.0872;0.0703;103.989;
Bonnie Raitt;38.0;0.708;0.565;-5.505;0.0465;0.273;0.000316;0.0367;0.837;93.806;
rains;31.0;0.435;0.197;-10.988;0.0814;0.832;;0.159;0.37;174.857;
The Cold Stares;37.0;0.601;0.302;-8.44;0.0341;0.905;0.000585;0.108;0.153;85.041;
Eli Sostre;41.0;0.668;0.458;-8.345;0.0494;0.436;0.0101;0.0884;0.401;120.033;
Master KG;80.0;0.88;0.483;-7.012;0.0505;0.0185;8.68e-06;0.0607;0.827;124.009;
Coldplay;69.0;0.479;0.717;-5.459;0.0605;0.0488;0.000333;0.102;0.253;163.989;
CJ;56.0;0.878;0.579;-7.292;0.369;0.112;;0.204;0.51;149.893;
American Authors;60.0;0.608;0.945;-3.858;0.0483;0.00433;;0.0773;0.682;115.933;
Karl Hector & The Malcouns;36.0;0.361;0.91;-7.914;0.0943;0.0338;0.648;0.122;0.305;108.168;
The Tammys;34.0;0.338;0.794;-7.015;0.0432;0.0181;0.482;0.192;0.879;168.48;
Dwight Yoakam;51.0;0.581;0.917;-3.519;0.0746;0.26;0.179;0.141;0.86;171.663;
R3HAB;48.0;0.766;0.698;-7.549;0.228;0.329;;0.0835;0.204;123.926;
John Mayall & The Bluesbreakers;28.0;0.481;0.799;-8.098;0.0459;0.0451;0.000438;0.589;0.745;140.217;
347aidan;69.0;0.777;0.32;-11.824;0.0847;0.927;2.45e-06;0.256;0.407;80.992;
Maeve;25.0;0.647;0.374;-11.81;0.0351;0.46;0.483;0.118;0.158;95.055;
The Primeridian;32.0;0.802;0.877;-6.477;0.247;0.117;;0.484;0.54;94.2;
Radish;23.0;0.272;0.931;-3.715;0.0592;0.000237;4.64e-05;0.269;0.428;145.877;
Alice Merton;58.0;0.429;0.854;-5.404;0.0426;0.0012;0.00023;0.239;0.683;135.008;
The Stooges;53.0;0.235;0.977;0.878;0.107;0.00353;0.00604;0.172;0.241;152.952;
The Guild;29.0;0.227;0.982;-4.534;0.135;0.000306;0.00275;0.13;0.0576;110.05;
Snarls;39.0;0.381;0.436;-6.731;0.0329;0.0118;;0.133;0.453;183.923;
Lata Mangeshkar;25.0;0.392;0.271;-10.284;0.0478;0.993;0.146;0.205;0.739;184.748;
Tina Turner;67.0;0.397;0.499;-10.972;0.0685;0.0766;1.55e-06;0.111;0.367;171.067;
Brian Owens;41.0;0.619;0.405;-6.802;0.0273;0.391;5.97e-06;0.0736;0.562;128.958;
Eddie Vedder;68.0;0.561;0.327;-10.835;0.0327;0.902;0.000469;0.111;0.298;161.858;
Duckwrth;64.0;0.772;0.61;-6.175;0.206;0.239;0.000538;0.124;0.747;74.519;
Electric Light Orchestra;53.0;0.442;0.327;-12.831;0.0267;0.772;;0.325;0.318;95.394;
Cobi;40.0;0.576;0.478;-4.028;0.027;0.724;;0.127;0.241;95.864;
Johnny Winter;26.0;0.3;0.791;-9.993;0.114;0.246;0.02;0.707;0.691;153.036;
Sam Fender;50.0;0.333;0.691;-5.224;0.0428;0.0135;5.75e-05;0.164;0.341;125.204;
Screams Of Syrens;30.0;0.444;0.912;-8.007;0.0812;0.00269;0.00273;0.308;0.31;174.949;
Forest Blakk;76.0;0.286;0.445;-8.087;0.0347;0.355;;0.114;0.278;50.827;
Sueco;67.0;0.615;0.785;-4.88;0.0632;0.0186;1.19e-05;0.166;0.369;150.03;
Amos Milburn;34.0;0.76;0.323;-12.06;0.125;0.983;0.000475;0.134;0.648;110.369;
Julia Jacklin;52.0;0.589;0.274;-12.442;0.031;0.302;0.000829;0.107;0.23;95.666;
Wolf Alice;60.0;0.368;0.769;-5.002;0.0731;0.000153;0.919;0.0657;0.378;187.239;
Parquet Courts;48.0;0.409;0.93;-3.293;0.191;0.103;2,00E-05;0.863;0.789;92.648;
The Shins;51.0;0.462;0.754;-3.361;0.0459;0.00843;;0.118;0.475;110.397;
Bailey Jehl;50.0;0.741;0.155;-12.068;0.0515;0.911;;0.1;0.443;122.051;
Seasick Steve;44.0;0.44;0.184;-13.965;0.0612;0.863;1.56e-05;0.0932;0.261;182.017;
